Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [98] std::vector<int, std::allocator<int> >::end() const [113] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [130] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [99] std::vector<int, std::allocator<int> >::size() const [114] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [131] int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [100] std::vector<int, std::allocator<int> >::begin() const [115] void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [132] int* std::copy<int const*, int*>(int const*, int const*, int*)
 [101] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [116] std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [51] std::remove_reference<std::allocator<std::_List_node<int> >&>::type&& std::move<std::allocator<std::_List_node<int> >&>(std::allocator<std::_List_node<int> >&)
 [102] std::__cxx11::list<int, std::allocator<int> >::end() const [117] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [10] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
 [103] std::__cxx11::list<int, std::allocator<int> >::begin() const [74] std::vector<int, std::allocator<int> >::~vector() [90] void std::_Destroy<int*>(int*, int*)
 [104] std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [75] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> >&&) [91] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  [54] std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [76] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [133] std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*)
  [49] std::allocator<std::_List_node<int> >::~allocator() [28] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [37] std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&)
  [50] std::allocator<int>::allocator(std::allocator<int> const&) [29] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [36] operator new(unsigned long, void*)
